Serial #,PPD,Temp (Celsius),RH (%),ADC Raw,T Raw,RH Raw,Day (Time Elapsed),Hour ,Minute ,Second
1.2042E+11,801,18,22,32382,24544,14930,0,0,44,47
1.2042E+11,777,18,22,32392,24540,14922,0,0,44,48
1.2042E+11,755,18,22,32401,24540,14922,0,0,44,49
1.2042E+11,811,18,22,32378,24552,14918,0,0,44,50
1.2042E+11,713,18,22,32418,24548,14914,0,0,44,51
1.2042E+11,791,18,22,32386,24548,14914,0,0,44,52
1.2042E+11,796,18,22,32384,24556,14906,0,0,44,53
1.2042E+11,854,18,22,32360,24556,14902,0,0,44,54
1.2042E+11,755,18,22,32401,24556,14906,0,0,44,55
1.2042E+11,750,18,22,32403,24548,14894,0,0,44,56
1.2042E+11,769,18,22,32395,24556,14890,0,0,44,57
1.2042E+11,728,18,22,32412,24556,14886,0,0,44,58
1.2042E+11,803,18,22,32381,24552,14882,0,0,44,59
1.2042E+11,828,18,22,32371,24556,14874,0,0,45,0
1.2042E+11,789,18,22,32387,24548,14878,0,0,45,1
1.2042E+11,786,18,22,32388,24556,14878,0,0,45,2
1.2042E+11,774,19,22,32393,24560,14870,0,0,45,3
1.2042E+11,791,18,22,32386,24556,14866,0,0,45,4
1.2042E+11,796,18,22,32384,24552,14870,0,0,45,5
1.2042E+11,806,18,22,32380,24548,14870,0,0,45,6
1.2042E+11,789,18,22,32387,24556,14866,0,0,45,7
1.2042E+11,796,18,22,32384,24556,14874,0,0,45,8
1.2042E+11,769,18,22,32395,24548,14862,0,0,45,9
1.2042E+11,830,18,22,32370,24552,14866,0,0,45,10
1.2042E+11,769,18,22,32395,24548,14870,0,0,45,11
1.2042E+11,815,19,22,32376,24560,14870,0,0,45,12
1.2042E+11,687,18,22,32429,24552,14866,0,0,45,13
1.2042E+11,801,18,22,32382,24544,14866,0,0,45,14
1.2042E+11,767,18,22,32396,24548,14862,0,0,45,15
1.2042E+11,726,18,22,32413,24544,14858,0,0,45,16
1.2042E+11,791,18,22,32386,24544,14866,0,0,45,17
1.2042E+11,760,18,22,32399,24540,14866,0,0,45,18
1.2042E+11,743,18,22,32406,24536,14870,0,0,45,19
1.2042E+11,760,18,22,32399,24536,14874,0,0,45,20
1.2042E+11,777,18,22,32392,24544,14870,0,0,45,21
1.2042E+11,762,18,22,32398,24548,14870,0,0,45,22
1.2042E+11,764,18,22,32397,24544,14874,0,0,45,23
1.2042E+11,740,18,22,32407,24548,14874,0,0,45,24
1.2042E+11,721,18,22,32415,24544,14878,0,0,45,25
1.2042E+11,820,18,22,32374,24548,14866,0,0,45,26
1.2042E+11,779,18,22,32391,24544,14878,0,0,45,27
1.2042E+11,745,18,22,32405,24540,14882,0,0,45,28
1.2042E+11,806,18,22,32380,24548,14882,0,0,45,29
1.2042E+11,762,18,22,32398,24548,14886,0,0,45,30
1.2042E+11,769,18,22,32395,24544,14882,0,0,45,31
1.2042E+11,784,18,22,32389,24540,14886,0,0,45,32
1.2042E+11,743,18,22,32406,24548,14886,0,0,45,33
1.2042E+11,779,18,22,32391,24544,14878,0,0,45,34
1.2042E+11,723,18,22,32414,24548,14890,0,0,45,35
1.2042E+11,728,18,22,32412,24544,14890,0,0,45,36
1.2042E+11,745,18,22,32405,24544,14890,0,0,45,37
1.2042E+11,813,18,22,32377,24540,14894,0,0,45,38
1.2042E+11,711,18,22,32419,24552,14886,0,0,45,39
1.2042E+11,808,18,22,32379,24548,14890,0,0,45,40
1.2042E+11,735,18,22,32409,24540,14894,0,0,45,41
1.2042E+11,726,18,22,32413,24544,14894,0,0,45,42
1.2042E+11,830,18,22,32370,24544,14898,0,0,45,43
1.2042E+11,762,18,22,32398,24536,14902,0,0,45,44
1.2042E+11,728,18,22,32412,24544,14902,0,0,45,45
1.2042E+11,733,18,22,32410,24544,14898,0,0,45,46
1.2042E+11,723,18,22,32414,24540,14894,0,0,45,47
1.2042E+11,801,18,22,32382,24540,14898,0,0,45,48
1.2042E+11,779,18,22,32391,24540,14898,0,0,45,49
1.2042E+11,728,18,22,32412,24532,14902,0,0,45,50
1.2042E+11,723,18,22,32414,24524,14906,0,0,45,51
1.2042E+11,784,18,22,32389,24536,14914,0,0,45,52
1.2042E+11,699,18,22,32424,24532,14914,0,0,45,52
1.2042E+11,730,18,22,32411,24532,14918,0,0,45,53
1.2042E+11,777,18,22,32392,24536,14914,0,0,45,54
1.2042E+11,728,18,22,32412,24528,14926,0,0,45,55
1.2042E+11,752,18,22,32402,24520,14910,0,0,45,56
1.2042E+11,728,18,22,32412,24520,14910,0,0,45,57
1.2042E+11,726,18,22,32413,24524,14922,0,0,45,58
1.2042E+11,713,18,22,32418,24524,14934,0,0,45,59
1.2042E+11,730,18,22,32411,24536,14930,0,0,46,0
1.2042E+11,716,18,22,32417,24524,14926,0,0,46,1
1.2042E+11,735,18,22,32409,24524,14934,0,0,46,2
1.2042E+11,716,18,22,32417,24524,14946,0,0,46,3
1.2042E+11,740,18,22,32407,24524,14950,0,0,46,4
1.2042E+11,679,18,22,32432,24524,14934,0,0,46,5
1.2042E+11,801,18,22,32382,24524,14938,0,0,46,6
1.2042E+11,747,18,22,32404,24524,14954,0,0,46,7
1.2042E+11,767,18,22,32396,24532,14950,0,0,46,8
1.2042E+11,704,18,22,32422,24524,14942,0,0,46,9
1.2042E+11,706,18,22,32421,24524,14946,0,0,46,10
1.2042E+11,752,18,22,32402,24528,14950,0,0,46,11
1.2042E+11,740,18,22,32407,24520,14954,0,0,46,12
1.2042E+11,718,18,22,32416,24524,14958,0,0,46,13
1.2042E+11,706,18,22,32421,24520,14954,0,0,46,14
1.2042E+11,784,18,22,32389,24528,14958,0,0,46,15
1.2042E+11,713,18,22,32418,24520,14958,0,0,46,16
1.2042E+11,692,18,22,32427,24520,14962,0,0,46,17
1.2042E+11,743,18,22,32406,24524,14962,0,0,46,18
1.2042E+11,716,18,22,32417,24520,14966,0,0,46,19
1.2042E+11,801,18,22,32382,24508,14958,0,0,46,20
1.2042E+11,730,18,22,32411,24528,14970,0,0,46,21
1.2042E+11,767,18,22,32396,24524,14962,0,0,46,22
1.2042E+11,692,18,22,32427,24524,14970,0,0,46,23
1.2042E+11,706,18,22,32421,24520,14974,0,0,46,24
1.2042E+11,769,18,22,32395,24528,14966,0,0,46,25
1.2042E+11,723,18,22,32414,24524,14974,0,0,46,26
1.2042E+11,701,18,22,32423,24528,14974,0,0,46,27
1.2042E+11,730,18,22,32411,24528,14974,0,0,46,28
1.2042E+11,709,18,22,32420,24524,14970,0,0,46,29
1.2042E+11,684,18,22,32430,24524,14974,0,0,46,30
1.2042E+11,687,18,22,32429,24524,14974,0,0,46,31
1.2042E+11,728,18,22,32412,24528,14970,0,0,46,32
1.2042E+11,689,18,22,32428,24528,14974,0,0,46,33
1.2042E+11,726,18,22,32413,24520,14970,0,0,46,34
1.2042E+11,694,18,22,32426,24524,14982,0,0,46,35
1.2042E+11,728,18,22,32412,24532,14986,0,0,46,36
1.2042E+11,699,18,22,32424,24532,14982,0,0,46,37
1.2042E+11,738,18,22,32408,24536,14970,0,0,46,38
1.2042E+11,757,18,22,32400,24532,14978,0,0,46,39
1.2042E+11,811,18,22,32378,24528,14978,0,0,46,40
1.2042E+11,718,18,22,32416,24540,14982,0,0,46,41
1.2042E+11,740,18,22,32407,24536,14978,0,0,46,42
1.2042E+11,699,18,22,32424,24536,14978,0,0,46,43
1.2042E+11,752,18,22,32402,24536,14982,0,0,46,44
1.2042E+11,747,18,22,32404,24532,14982,0,0,46,45
1.2042E+11,672,18,22,32435,24536,14974,0,0,46,46
1.2042E+11,735,18,22,32409,24544,14974,0,0,46,47
1.2042E+11,723,18,22,32414,24540,14974,0,0,46,48
1.2042E+11,718,18,22,32416,24540,14978,0,0,46,49
1.2042E+11,774,18,22,32393,24540,14970,0,0,46,50
1.2042E+11,777,18,22,32392,24532,14978,0,0,46,51
1.2042E+11,740,18,22,32407,24536,14978,0,0,46,52
1.2042E+11,665,18,22,32438,24528,14966,0,0,46,53
1.2042E+11,723,18,22,32414,24536,14974,0,0,46,54
1.2042E+11,745,18,22,32405,24524,14962,0,0,46,55
1.2042E+11,781,18,22,32390,24524,14966,0,0,46,56
1.2042E+11,735,18,22,32409,24532,14978,0,0,46,57
1.2042E+11,786,18,22,32388,24516,14974,0,0,46,58
1.2042E+11,764,18,22,32397,24524,14970,0,0,46,59
1.2042E+11,764,18,22,32397,24520,14970,0,0,47,0
1.2042E+11,733,18,22,32410,24520,14970,0,0,47,1
1.2042E+11,689,18,22,32428,24512,14966,0,0,47,2
1.2042E+11,752,18,22,32402,24524,14966,0,0,47,2
1.2042E+11,711,18,22,32419,24528,14974,0,0,47,3
1.2042E+11,745,18,22,32405,24520,14966,0,0,47,4
1.2042E+11,752,18,22,32402,24512,14978,0,0,47,5
1.2042E+11,769,18,22,32395,24524,14962,0,0,47,6
1.2042E+11,733,18,22,32410,24524,14974,0,0,47,7
1.2042E+11,794,18,22,32385,24524,14974,0,0,47,8
1.2042E+11,772,18,22,32394,24524,14982,0,0,47,9
1.2042E+11,718,18,22,32416,24528,14974,0,0,47,10
1.2042E+11,713,18,22,32418,24532,14974,0,0,47,11
1.2042E+11,789,18,22,32387,24532,14974,0,0,47,12
1.2042E+11,764,18,22,32397,24532,14974,0,0,47,13
1.2042E+11,774,18,22,32393,24524,14962,0,0,47,14
1.2042E+11,706,18,22,32421,24536,14974,0,0,47,15
1.2042E+11,747,18,22,32404,24524,14974,0,0,47,16
1.2042E+11,774,18,22,32393,24528,14966,0,0,47,17
1.2042E+11,740,18,22,32407,24528,14966,0,0,47,18
1.2042E+11,701,18,22,32423,24536,14966,0,0,47,19
1.2042E+11,755,18,22,32401,24524,14966,0,0,47,20
1.2042E+11,755,18,22,32401,24524,14970,0,0,47,21
1.2042E+11,762,18,22,32398,24540,14966,0,0,47,22
1.2042E+11,789,18,22,32387,24536,14958,0,0,47,23
1.2042E+11,801,18,22,32382,24536,14962,0,0,47,24
1.2042E+11,762,18,22,32398,24536,14954,0,0,47,25
1.2042E+11,706,18,22,32421,24540,14958,0,0,47,26
1.2042E+11,709,18,22,32420,24532,14954,0,0,47,27
1.2042E+11,713,18,22,32418,24540,14950,0,0,47,28
1.2042E+11,684,18,22,32430,24540,14950,0,0,47,29
1.2042E+11,767,18,22,32396,24532,14946,0,0,47,30
1.2042E+11,747,18,22,32404,24536,14954,0,0,47,31
1.2042E+11,752,18,22,32402,24528,14942,0,0,47,32
1.2042E+11,762,18,22,32398,24524,14946,0,0,47,33
1.2042E+11,757,18,22,32400,24536,14950,0,0,47,34
1.2042E+11,777,18,22,32392,24524,14950,0,0,47,35
1.2042E+11,730,18,22,32411,24512,14946,0,0,47,36
1.2042E+11,743,18,22,32406,24520,14946,0,0,47,37
1.2042E+11,716,18,22,32417,24508,14954,0,0,47,38
1.2042E+11,713,18,22,32418,24512,14946,0,0,47,39
1.2042E+11,726,18,22,32413,24512,14946,0,0,47,40
1.2042E+11,786,18,22,32388,24508,14950,0,0,47,41
1.2042E+11,818,18,22,32375,24500,14946,0,0,47,42
1.2042E+11,750,18,22,32403,24500,14954,0,0,47,43
1.2042E+11,762,18,22,32398,24496,14954,0,0,47,44
1.2042E+11,815,18,22,32376,24500,14946,0,0,47,45
1.2042E+11,760,18,22,32399,24488,14954,0,0,47,46
1.2042E+11,699,18,22,32424,24492,14954,0,0,47,47
1.2042E+11,740,18,22,32407,24488,14954,0,0,47,48
1.2042E+11,726,18,22,32413,24472,14950,0,0,47,49
1.2042E+11,706,18,22,32421,24488,14958,0,0,47,50
1.2042E+11,772,18,22,32394,24472,14958,0,0,47,51
1.2042E+11,692,18,22,32427,24468,14962,0,0,47,52
1.2042E+11,699,18,22,32424,24468,14966,0,0,47,53
1.2042E+11,735,18,22,32409,24460,14966,0,0,47,54
1.2042E+11,692,18,22,32427,24448,14966,0,0,47,55
1.2042E+11,721,18,22,32415,24452,14974,0,0,47,56
1.2042E+11,706,18,22,32421,24448,14970,0,0,47,57
1.2042E+11,735,18,22,32409,24448,14982,0,0,47,58
1.2042E+11,684,18,22,32430,24444,14986,0,0,47,59
1.2042E+11,743,18,22,32406,24440,14986,0,0,48,0
1.2042E+11,723,18,22,32414,24456,14986,0,0,48,1
1.2042E+11,721,18,22,32415,24456,14990,0,0,48,2
1.2042E+11,733,18,22,32410,24448,14998,0,0,48,3
1.2042E+11,726,18,22,32413,24444,14994,0,0,48,4
1.2042E+11,728,18,22,32412,24452,15002,0,0,48,5
1.2042E+11,803,18,22,32381,24444,15002,0,0,48,6
1.2042E+11,747,18,22,32404,24436,15006,0,0,48,7
1.2042E+11,679,18,22,32432,24440,15010,0,0,48,8
1.2042E+11,801,18,22,32382,24444,15006,0,0,48,9
1.2042E+11,794,18,22,32385,24432,15014,0,0,48,10
1.2042E+11,743,18,22,32406,24432,15006,0,0,48,11
1.2042E+11,696,18,22,32425,24436,15010,0,0,48,12
1.2042E+11,733,18,22,32410,24432,15018,0,0,48,12
1.2042E+11,709,18,22,32420,24420,15022,0,0,48,13
1.2042E+11,726,18,22,32413,24424,15030,0,0,48,14
1.2042E+11,755,18,22,32401,24420,15030,0,0,48,15
1.2042E+11,626,18,22,32454,24412,15030,0,0,48,16
1.2042E+11,784,18,22,32389,24408,15042,0,0,48,17
1.2042E+11,667,18,22,32437,24420,15038,0,0,48,18
1.2042E+11,726,18,22,32413,24404,15050,0,0,48,19
1.2042E+11,777,18,22,32392,24408,15058,0,0,48,20
1.2042E+11,747,18,22,32404,24412,15078,0,0,48,21
1.2042E+11,694,18,22,32426,24412,15078,0,0,48,22
1.2042E+11,701,18,22,32423,24408,15078,0,0,48,23
1.2042E+11,672,18,22,32435,24408,15102,0,0,48,24
1.2042E+11,760,18,22,32399,24424,15106,0,0,48,25
1.2042E+11,699,18,22,32424,24424,15110,0,0,48,26
1.2042E+11,806,18,22,32380,24416,15110,0,0,48,27
1.2042E+11,716,18,22,32417,24408,15118,0,0,48,28
1.2042E+11,772,18,22,32394,24416,15130,0,0,48,29
1.2042E+11,784,18,22,32389,24408,15138,0,0,48,30
1.2042E+11,777,18,22,32392,24408,15134,0,0,48,31
1.2042E+11,696,18,22,32425,24416,15142,0,0,48,32
1.2042E+11,743,18,22,32406,24420,15146,0,0,48,33
1.2042E+11,796,18,22,32384,24416,15146,0,0,48,34
1.2042E+11,679,18,22,32432,24412,15154,0,0,48,35
1.2042E+11,716,18,22,32417,24420,15158,0,0,48,36
1.2042E+11,738,18,22,32408,24424,15154,0,0,48,37
1.2042E+11,696,18,22,32425,24424,15162,0,0,48,38
1.2042E+11,735,18,22,32409,24424,15162,0,0,48,39
1.2042E+11,728,18,22,32412,24424,15158,0,0,48,40
1.2042E+11,696,18,22,32425,24424,15158,0,0,48,41
1.2042E+11,743,18,22,32406,24420,15158,0,0,48,42
1.2042E+11,796,18,22,32384,24420,15154,0,0,48,43
1.2042E+11,801,18,22,32382,24412,15158,0,0,48,44
1.2042E+11,752,18,22,32402,24416,15154,0,0,48,45
1.2042E+11,803,18,22,32381,24424,15162,0,0,48,46
1.2042E+11,730,18,22,32411,24416,15162,0,0,48,47
1.2042E+11,745,18,22,32405,24424,15162,0,0,48,48
1.2042E+11,781,18,22,32390,24424,15162,0,0,48,49
1.2042E+11,755,18,22,32401,24436,15162,0,0,48,50
1.2042E+11,774,18,22,32393,24428,15162,0,0,48,51
1.2042E+11,823,18,22,32373,24432,15170,0,0,48,52
1.2042E+11,777,18,22,32392,24424,15170,0,0,48,53
1.2042E+11,730,18,22,32411,24420,15170,0,0,48,54
1.2042E+11,815,18,22,32376,24416,15178,0,0,48,55
1.2042E+11,781,18,22,32390,24424,15178,0,0,48,56
1.2042E+11,760,18,22,32399,24428,15186,0,0,48,57
1.2042E+11,740,18,22,32407,24424,15190,0,0,48,58
1.2042E+11,859,18,22,32358,24420,15190,0,0,48,59
1.2042E+11,784,18,22,32389,24412,15202,0,0,49,0
1.2042E+11,815,18,22,32376,24420,15202,0,0,49,1
1.2042E+11,767,18,23,32396,24416,15210,0,0,49,2
1.2042E+11,733,18,23,32410,24424,15222,0,0,49,3
1.2042E+11,803,18,23,32381,24424,15214,0,0,49,4
1.2042E+11,769,18,23,32395,24424,15222,0,0,49,5
1.2042E+11,828,18,23,32371,24432,15238,0,0,49,6
1.2042E+11,789,18,23,32387,24432,15234,0,0,49,7
1.2042E+11,794,18,23,32385,24436,15242,0,0,49,8
1.2042E+11,733,18,23,32410,24440,15242,0,0,49,9
1.2042E+11,767,18,23,32396,24440,15242,0,0,49,10
1.2042E+11,779,18,23,32391,24448,15250,0,0,49,11
1.2042E+11,733,18,23,32410,24452,15242,0,0,49,12
1.2042E+11,743,18,23,32406,24452,15242,0,0,49,13
1.2042E+11,820,18,23,32374,24452,15242,0,0,49,14
1.2042E+11,796,18,23,32384,24452,15234,0,0,49,15
1.2042E+11,760,18,23,32399,24460,15234,0,0,49,16
1.2042E+11,806,18,23,32380,24456,15230,0,0,49,17
1.2042E+11,752,18,23,32402,24456,15226,0,0,49,18
1.2042E+11,823,18,23,32373,24456,15226,0,0,49,19
1.2042E+11,774,18,23,32393,24460,15218,0,0,49,20
1.2042E+11,733,18,23,32410,24464,15214,0,0,49,21
1.2042E+11,791,18,23,32386,24460,15214,0,0,49,22
1.2042E+11,794,18,23,32385,24464,15206,0,0,49,22
1.2042E+11,791,18,23,32386,24464,15206,0,0,49,23
1.2042E+11,811,18,22,32378,24464,15202,0,0,49,24
1.2042E+11,796,18,22,32384,24468,15194,0,0,49,25
1.2042E+11,762,18,22,32398,24460,15190,0,0,49,26
1.2042E+11,752,18,22,32402,24460,15190,0,0,49,27
1.2042E+11,767,18,22,32396,24460,15186,0,0,49,28
1.2042E+11,760,18,22,32399,24456,15178,0,0,49,29
1.2042E+11,789,18,22,32387,24456,15170,0,0,49,30
1.2042E+11,784,18,22,32389,24460,15166,0,0,49,31
1.2042E+11,711,18,22,32419,24464,15166,0,0,49,32
1.2042E+11,784,18,22,32389,24464,15166,0,0,49,33
1.2042E+11,781,18,22,32390,24452,15158,0,0,49,34
1.2042E+11,730,18,22,32411,24464,15158,0,0,49,35
1.2042E+11,730,18,22,32411,24472,15154,0,0,49,36
1.2042E+11,716,18,22,32417,24476,15146,0,0,49,37
1.2042E+11,692,18,22,32427,24476,15146,0,0,49,38
1.2042E+11,772,18,22,32394,24472,15138,0,0,49,39
1.2042E+11,752,18,22,32402,24468,15138,0,0,49,40
1.2042E+11,743,18,22,32406,24472,15138,0,0,49,41
1.2042E+11,784,18,22,32389,24484,15138,0,0,49,42
1.2042E+11,769,18,22,32395,24476,15134,0,0,49,43
1.2042E+11,762,18,22,32398,24468,15126,0,0,49,44
1.2042E+11,796,18,22,32384,24468,15130,0,0,49,45
1.2042E+11,784,18,22,32389,24468,15126,0,0,49,46
1.2042E+11,755,18,22,32401,24464,15126,0,0,49,47
1.2042E+11,730,18,22,32411,24464,15122,0,0,49,48
1.2042E+11,791,18,22,32386,24476,15126,0,0,49,49
1.2042E+11,755,18,22,32401,24472,15126,0,0,49,50
1.2042E+11,755,18,22,32401,24460,15118,0,0,49,51
1.2042E+11,745,18,22,32405,24472,15118,0,0,49,52
1.2042E+11,781,18,22,32390,24464,15126,0,0,49,53
1.2042E+11,735,18,22,32409,24472,15122,0,0,49,54
1.2042E+11,803,18,22,32381,24468,15118,0,0,49,55
1.2042E+11,750,18,22,32403,24460,15114,0,0,49,56
1.2042E+11,828,18,22,32371,24464,15114,0,0,49,57
1.2042E+11,784,18,22,32389,24468,15110,0,0,49,58
1.2042E+11,784,18,22,32389,24476,15114,0,0,49,59
1.2042E+11,789,18,22,32387,24472,15110,0,0,50,0
1.2042E+11,733,18,22,32410,24472,15110,0,0,50,1
1.2042E+11,716,18,22,32417,24464,15106,0,0,50,2
1.2042E+11,750,18,22,32403,24476,15110,0,0,50,3
1.2042E+11,774,18,22,32393,24476,15110,0,0,50,4
1.2042E+11,757,18,22,32400,24476,15106,0,0,50,5
1.2042E+11,764,18,22,32397,24480,15110,0,0,50,6
1.2042E+11,774,18,22,32393,24484,15106,0,0,50,7
1.2042E+11,704,18,22,32422,24480,15102,0,0,50,8
1.2042E+11,747,18,22,32404,24480,15102,0,0,50,9
1.2042E+11,718,18,22,32416,24488,15106,0,0,50,10
1.2042E+11,801,18,22,32382,24484,15106,0,0,50,11
1.2042E+11,750,18,22,32403,24488,15106,0,0,50,12
1.2042E+11,815,18,22,32376,24484,15098,0,0,50,13
1.2042E+11,716,18,22,32417,24476,15102,0,0,50,14
1.2042E+11,730,18,22,32411,24492,15094,0,0,50,15
1.2042E+11,747,18,22,32404,24484,15098,0,0,50,16
1.2042E+11,762,18,22,32398,24480,15094,0,0,50,17
1.2042E+11,743,18,22,32406,24480,15090,0,0,50,18
1.2042E+11,835,18,22,32368,24476,15086,0,0,50,19
1.2042E+11,684,18,22,32430,24476,15086,0,0,50,20
1.2042E+11,745,18,22,32405,24468,15086,0,0,50,21
1.2042E+11,779,18,22,32391,24464,15078,0,0,50,22
1.2042E+11,721,18,22,32415,24468,15086,0,0,50,23
1.2042E+11,701,18,22,32423,24460,15094,0,0,50,24
1.2042E+11,764,18,22,32397,24452,15086,0,0,50,25
1.2042E+11,670,18,22,32436,24452,15094,0,0,50,26
1.2042E+11,684,18,22,32430,24460,15086,0,0,50,27
1.2042E+11,677,18,22,32433,24456,15094,0,0,50,28
1.2042E+11,779,18,22,32391,24452,15090,0,0,50,29
1.2042E+11,740,18,22,32407,24452,15086,0,0,50,30
1.2042E+11,747,18,22,32404,24448,15098,0,0,50,31
1.2042E+11,670,18,22,32436,24448,15094,0,0,50,32
1.2042E+11,713,18,22,32418,24456,15098,0,0,50,32
1.2042E+11,704,18,22,32422,24452,15098,0,0,50,33
1.2042E+11,738,18,22,32408,24452,15102,0,0,50,34
1.2042E+11,835,18,22,32368,24460,15118,0,0,50,35
1.2042E+11,752,18,22,32402,24452,15114,0,0,50,36
1.2042E+11,684,18,22,32430,24456,15114,0,0,50,37
1.2042E+11,726,18,22,32413,24456,15114,0,0,50,38
1.2042E+11,755,18,22,32401,24448,15114,0,0,50,39
1.2042E+11,711,18,22,32419,24456,15114,0,0,50,40
1.2042E+11,713,18,22,32418,24456,15118,0,0,50,41
1.2042E+11,709,18,22,32420,24456,15126,0,0,50,42
1.2042E+11,682,18,22,32431,24460,15122,0,0,50,43
1.2042E+11,757,18,22,32400,24456,15126,0,0,50,44
1.2042E+11,798,18,22,32383,24456,15122,0,0,50,45
1.2042E+11,728,18,22,32412,24468,15118,0,0,50,46
1.2042E+11,675,18,22,32434,24472,15114,0,0,50,47
1.2042E+11,648,18,22,32445,24484,15110,0,0,50,48
1.2042E+11,709,18,22,32420,24480,15110,0,0,50,49
1.2042E+11,721,18,22,32415,24476,15110,0,0,50,50
1.2042E+11,738,18,22,32408,24472,15102,0,0,50,51
1.2042E+11,752,18,22,32402,24480,15106,0,0,50,52
1.2042E+11,767,18,22,32396,24472,15106,0,0,50,53
1.2042E+11,735,18,22,32409,24472,15094,0,0,50,54
1.2042E+11,779,18,22,32391,24476,15098,0,0,50,55
1.2042E+11,665,18,22,32438,24468,15098,0,0,50,56
1.2042E+11,738,18,22,32408,24472,15094,0,0,50,57
1.2042E+11,777,18,22,32392,24468,15094,0,0,50,58
1.2042E+11,745,18,22,32405,24472,15086,0,0,50,59
1.2042E+11,709,18,22,32420,24472,15094,0,0,51,0
1.2042E+11,764,18,22,32397,24468,15090,0,0,51,1
1.2042E+11,738,18,22,32408,24456,15086,0,0,51,2
1.2042E+11,745,18,22,32405,24464,15086,0,0,51,3
1.2042E+11,682,18,22,32431,24452,15078,0,0,51,4
1.2042E+11,764,18,22,32397,24448,15086,0,0,51,5
1.2042E+11,662,18,22,32439,24448,15086,0,0,51,6
1.2042E+11,745,18,22,32405,24452,15086,0,0,51,7
1.2042E+11,730,18,22,32411,24452,15086,0,0,51,8
1.2042E+11,735,18,22,32409,24452,15082,0,0,51,9
1.2042E+11,718,18,22,32416,24452,15086,0,0,51,10
1.2042E+11,777,18,22,32392,24456,15086,0,0,51,11
1.2042E+11,665,18,22,32438,24460,15090,0,0,51,12
1.2042E+11,682,18,22,32431,24448,15090,0,0,51,13
1.2042E+11,747,18,22,32404,24452,15086,0,0,51,14
1.2042E+11,774,18,22,32393,24456,15094,0,0,51,15
1.2042E+11,735,18,22,32409,24456,15090,0,0,51,16
1.2042E+11,745,18,22,32405,24452,15090,0,0,51,17
1.2042E+11,718,18,22,32416,24456,15094,0,0,51,18
1.2042E+11,784,18,22,32389,24444,15090,0,0,51,19
1.2042E+11,689,18,22,32428,24440,15094,0,0,51,20
1.2042E+11,713,18,22,32418,24448,15090,0,0,51,21
1.2042E+11,653,18,22,32443,24452,15090,0,0,51,22
1.2042E+11,692,18,22,32427,24440,15090,0,0,51,23
1.2042E+11,752,18,22,32402,24448,15102,0,0,51,24
1.2042E+11,769,18,22,32395,24444,15098,0,0,51,25
1.2042E+11,699,18,22,32424,24444,15098,0,0,51,26
1.2042E+11,706,18,22,32421,24452,15102,0,0,51,27
1.2042E+11,726,18,22,32413,24448,15098,0,0,51,28
1.2042E+11,750,18,22,32403,24444,15102,0,0,51,29
1.2042E+11,733,18,22,32410,24452,15102,0,0,51,30
1.2042E+11,696,18,22,32425,24460,15102,0,0,51,31
1.2042E+11,723,18,22,32414,24456,15098,0,0,51,32
1.2042E+11,740,18,22,32407,24456,15102,0,0,51,33
1.2042E+11,740,18,22,32407,24452,15102,0,0,51,34
1.2042E+11,764,18,22,32397,24448,15102,0,0,51,35
1.2042E+11,726,18,22,32413,24456,15110,0,0,51,36
1.2042E+11,743,18,22,32406,24452,15110,0,0,51,37
1.2042E+11,660,18,22,32440,24440,15106,0,0,51,38
1.2042E+11,713,18,22,32418,24444,15102,0,0,51,39
1.2042E+11,726,18,22,32413,24428,15102,0,0,51,40
1.2042E+11,701,18,22,32423,24432,15114,0,0,51,41
1.2042E+11,687,18,22,32429,24424,15106,0,0,51,42
1.2042E+11,624,18,22,32455,24436,15118,0,0,51,42
1.2042E+11,762,18,22,32398,24436,15118,0,0,51,43
1.2042E+11,677,18,22,32433,24444,15114,0,0,51,44
1.2042E+11,701,18,22,32423,24444,15118,0,0,51,45
1.2042E+11,726,18,22,32413,24448,15118,0,0,51,46
1.2042E+11,689,18,22,32428,24444,15122,0,0,51,47
1.2042E+11,781,18,22,32390,24452,15110,0,0,51,48
1.2042E+11,694,18,22,32426,24444,15110,0,0,51,49
1.2042E+11,723,18,22,32414,24440,15114,0,0,51,50
1.2042E+11,679,18,22,32432,24436,15114,0,0,51,51
1.2042E+11,755,18,22,32401,24436,15118,0,0,51,52
1.2042E+11,672,18,22,32435,24448,15114,0,0,51,53
1.2042E+11,675,18,22,32434,24448,15118,0,0,51,54
1.2042E+11,769,18,22,32395,24452,15114,0,0,51,55
1.2042E+11,713,18,22,32418,24444,15114,0,0,51,56
1.2042E+11,808,18,22,32379,24440,15110,0,0,51,57
1.2042E+11,726,18,22,32413,24440,15118,0,0,51,58
1.2042E+11,752,18,22,32402,24444,15110,0,0,51,59
1.2042E+11,735,18,22,32409,24444,15106,0,0,52,0
1.2042E+11,803,18,22,32381,24448,15106,0,0,52,1
1.2042E+11,726,18,22,32413,24448,15102,0,0,52,2
1.2042E+11,699,18,22,32424,24448,15102,0,0,52,3
1.2042E+11,757,18,22,32400,24448,15102,0,0,52,4
1.2042E+11,789,18,22,32387,24448,15098,0,0,52,5
1.2042E+11,796,18,22,32384,24448,15090,0,0,52,6
1.2042E+11,767,18,22,32396,24448,15098,0,0,52,7
1.2042E+11,704,18,22,32422,24452,15090,0,0,52,8
1.2042E+11,726,18,22,32413,24448,15090,0,0,52,9
